chemical_id	chemical_name	disease_id	disease_name	edge_type
UMLS:C0022265	isotretinoin	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0022267	isoxsuprine	UMLS:C0007820	Cerebrovascular disease	TREATS_CDtDO
UMLS:C0022267	isoxsuprine	UMLS:C0034734	Raynaud's disease	TREATS_CDtDO
UMLS:C0022267	isoxsuprine	UMLS:C0042373	Disorder of blood vessel	TREATS_CDtDO
UMLS:C0022322	ivermectin	UMLS:C0029001	Infection by Onchocerca volvulus	TREATS_CDtDO
UMLS:C0022322	ivermectin	UMLS:C0038463	Infection by Strongyloides	TREATS_CDtDO
UMLS:C0022487	kanamycin	UMLS:C0004626	Bacterial pneumonia	TREATS_CDtDO
UMLS:C0022487	kanamycin	UMLS:C0008311	Cholangitis	TREATS_CDtDO
UMLS:C0022487	kanamycin	UMLS:C0025289	Meningitis	TREATS_CDtDO
UMLS:C0022487	kanamycin	UMLS:C0042029	Urinary tract infectious disease	TREATS_CDtDO
UMLS:C0022487	kanamycin	UMLS:C0157749	Infectious disorder of joint	TREATS_CDtDO
UMLS:C0022487	kanamycin	UMLS:C0684256	Bacterial septicemia	TREATS_CDtDO
UMLS:C0022487	kanamycin	UMLS:C1112209	Infectious disease of abdomen	TREATS_CDtDO
UMLS:C0022616	ketanserin	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0001622	Hypercortisolism	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0005716	Blastomycosis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0006846	Candidiasis of skin	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0006849	Candidiasis of mouth	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0008582	Chromoblastomycosis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0009186	Coccidioidomycosis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0019655	Histoplasmosis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0030409	Paracoccidioidomycosis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0040252	Tinea corporis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0040259	Tinea pedis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0040262	Pityriasis versicolor	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0153252	Disseminated candidiasis	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C0423775	Pityriasis simplex	TREATS_CDtDO
UMLS:C0022625	ketoconazole	UMLS:C1384589	Tinea cruris	TREATS_CDtDO
UMLS:C0022635	ketoprofen	UMLS:C0003873	rheumatoid arthritis	TREATS_CDtDO
UMLS:C0022635	ketoprofen	UMLS:C0013390	Dysmenorrhea	TREATS_CDtDO
UMLS:C0022635	ketoprofen	UMLS:C0029408	Osteoarthritis	TREATS_CDtDO
UMLS:C0022635	ketoprofen	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0022642	ketotifen	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0022860	labetalol	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0022957	lactulose	UMLS:C0009806	Constipation	TREATS_CDtDO
UMLS:C0022957	lactulose	UMLS:C0019151	Hepatic encephalopathy	TREATS_CDtDO
UMLS:C0022957	lactulose	UMLS:C0220994	Hyperammonemia	TREATS_CDtDO
UMLS:C0023413	leucovorin	UMLS:C0002871	anemia	TREATS_CDtDO
UMLS:C0023413	leucovorin	UMLS:C0016412	Folic acid deficiency	TREATS_CDtDO
UMLS:C0023566	levonorgestrel	UMLS:C0025323	Menorrhagia	TREATS_CDtDO
UMLS:C0023566	levonorgestrel	UMLS:C0029458	Postmenopausal osteoporosis	TREATS_CDtDO
UMLS:C0023566	levonorgestrel	UMLS:C0600142	Menopausal flushing	TREATS_CDtDO
UMLS:C0023570	levodopa	UMLS:C0030567	Parkinson's disease	TREATS_CDtDO
UMLS:C0023570	levodopa	UMLS:C0030568	Postencephalitic parkinsonism	TREATS_CDtDO
UMLS:C0023570	levodopa	UMLS:C0242422	Parkinsonism	TREATS_CDtDO
UMLS:C0023586	levorphanol	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0023610	gonadorelin	UMLS:C0002453	Amenorrhea	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0019112	Hemorrhoids	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0027796	Neuralgia	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0030757	Pediculosis capitis	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0030759	Infestation by Phthirus pubis	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0032768	Postherpetic neuralgia	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0033038	Premature ejaculation	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0036262	Infestation by Sarcoptes scabiei var hominis	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0041976	Urethritis	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0085612	Ventricular arrhythmia	TREATS_CDtDO
UMLS:C0023660	lidocaine	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0023726	lincomycin	UMLS:C0032269	Pneumococcal infectious disease	TREATS_CDtDO
UMLS:C0023726	lincomycin	UMLS:C0038160	Staphylococcal infectious disease	TREATS_CDtDO
UMLS:C0023726	lincomycin	UMLS:C0038395	Streptococcal infectious disease	TREATS_CDtDO
UMLS:C0023791	thioctic acid	UMLS:C0740447	Diabetic peripheral neuropathy	TREATS_CDtDO
UMLS:C0023961	lofepramine	UMLS:C0011581	Depressive disorder	TREATS_CDtDO
UMLS:C0023972	lomustine	UMLS:C0019829	Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0023972	lomustine	UMLS:C1334557	brain cancer	TREATS_CDtDO
UMLS:C0023992	loperamide	UMLS:C0011991	Diarrhea	TREATS_CDtDO
UMLS:C0023992	loperamide	UMLS:C0277528	Traveler's diarrhea	TREATS_CDtDO
UMLS:C0024002	lorazepam	UMLS:C0003467	Anxiety	TREATS_CDtDO
UMLS:C0024002	lorazepam	UMLS:C0014544	epilepsy	TREATS_CDtDO
UMLS:C0024002	lorazepam	UMLS:C0030319	panic disorder	TREATS_CDtDO
UMLS:C0024002	lorazepam	UMLS:C0238111	Lennox-Gastaut syndrome	TREATS_CDtDO
UMLS:C0024002	lorazepam	UMLS:C0270846	Atonic seizure	TREATS_CDtDO
UMLS:C0024027	lovastatin	UMLS:C0003850	Arteriosclerotic vascular disease	TREATS_CDtDO
UMLS:C0024027	lovastatin	UMLS:C0020443	Hypercholesterolemia	TREATS_CDtDO
UMLS:C0024027	lovastatin	UMLS:C0020473	Hyperlipidemia	TREATS_CDtDO
UMLS:C0024027	lovastatin	UMLS:C0020474	Mixed hyperlipidemia	TREATS_CDtDO
UMLS:C0024027	lovastatin	UMLS:C0020557	Hypertriglyceridemia	TREATS_CDtDO
UMLS:C0024027	lovastatin	UMLS:C0342882	Familial hypercholesterolemia - heterozygous	TREATS_CDtDO
UMLS:C0024027	lovastatin	UMLS:C0473527	Hypoalphalipoproteinemia	TREATS_CDtDO
UMLS:C0024056	loxapine	UMLS:C0036341	Schizophrenia	TREATS_CDtDO
UMLS:C0024056	loxapine	UMLS:C0236780	bipolar disorder	TREATS_CDtDO
UMLS:C0024373	lisuride	UMLS:C0001206	Acromegaly	TREATS_CDtDO
UMLS:C0024373	lisuride	UMLS:C0002453	Amenorrhea	TREATS_CDtDO
UMLS:C0024373	lisuride	UMLS:C0149931	migraine	TREATS_CDtDO
UMLS:C0024472	magnesium chloride	UMLS:C0151723	Hypomagnesemia	TREATS_CDtDO
UMLS:C0024476	magnesium hydroxide	UMLS:C0009806	Constipation	TREATS_CDtDO
UMLS:C0024476	magnesium hydroxide	UMLS:C0013395	Indigestion	TREATS_CDtDO
UMLS:C0024476	magnesium hydroxide	UMLS:C0017168	Gastroesophageal reflux disease	TREATS_CDtDO
UMLS:C0024476	magnesium hydroxide	UMLS:C0018834	Heartburn	TREATS_CDtDO
UMLS:C0024476	magnesium hydroxide	UMLS:C0030920	Peptic ulcer	TREATS_CDtDO
UMLS:C0024477	magnesium oxide	UMLS:C0009806	Constipation	TREATS_CDtDO
UMLS:C0024477	magnesium oxide	UMLS:C0013395	Indigestion	TREATS_CDtDO
UMLS:C0024477	magnesium oxide	UMLS:C0020598	Hypocalcemia	TREATS_CDtDO
UMLS:C0024477	magnesium oxide	UMLS:C0029456	osteoporosis	TREATS_CDtDO
UMLS:C0024477	magnesium oxide	UMLS:C0029458	Postmenopausal osteoporosis	TREATS_CDtDO
UMLS:C0024477	magnesium oxide	UMLS:C0151723	Hypomagnesemia	TREATS_CDtDO
UMLS:C0024480	magnesium sulfate	UMLS:C0009806	Constipation	TREATS_CDtDO
UMLS:C0024480	magnesium sulfate	UMLS:C0151723	Hypomagnesemia	TREATS_CDtDO
UMLS:C0024480	magnesium sulfate	UMLS:C0156677	Eclampsia in pregnancy	TREATS_CDtDO
UMLS:C0024480	magnesium sulfate	UMLS:C0269658	Mild pre-eclampsia	TREATS_CDtDO
UMLS:C0024480	magnesium sulfate	UMLS:C0341950	Severe pre-eclampsia	TREATS_CDtDO
UMLS:C0024547	malathion	UMLS:C0030757	Pediculosis capitis	TREATS_CDtDO
UMLS:C0024730	mannitol	UMLS:C0006114	Cerebral edema	TREATS_CDtDO
UMLS:C0024730	mannitol	UMLS:C0010674	Cystic fibrosis	TREATS_CDtDO
UMLS:C0024730	mannitol	UMLS:C0013604	Edema	TREATS_CDtDO
UMLS:C0024730	mannitol	UMLS:C0028840	Ocular hypertension	TREATS_CDtDO
UMLS:C0024730	mannitol	UMLS:C0033845	Benign intracranial hypertension	TREATS_CDtDO
UMLS:C0024778	maprotiline	UMLS:C0011581	Depressive disorder	TREATS_CDtDO
UMLS:C0024778	maprotiline	UMLS:C0338908	Mixed anxiety and depressive disorder	TREATS_CDtDO
UMLS:C0024977	mazindol	UMLS:C0028754	obesity	TREATS_CDtDO
UMLS:C0025023	mebendazole	UMLS:C0003950	Ascariasis	TREATS_CDtDO
UMLS:C0025023	mebendazole	UMLS:C0040954	Trichuriasis	TREATS_CDtDO
UMLS:C0025023	mebendazole	UMLS:C0086227	Enterobiasis	TREATS_CDtDO
UMLS:C0025029	mecamylamine	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0025033	mechlorethamine	DOID:0060061	cutaneous T cell lymphoma	TREATS_CDtDO
UMLS:C0025033	mechlorethamine	DOID:0060073	lymphatic system cancer	TREATS_CDtDO
UMLS:C0025033	mechlorethamine	UMLS:C0019829	Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0025033	mechlorethamine	UMLS:C0023434	chronic lymphocytic leukemia	TREATS_CDtDO
UMLS:C0025033	mechlorethamine	UMLS:C0032463	Polycythemia vera	TREATS_CDtDO
UMLS:C0025033	mechlorethamine	UMLS:C0079773	Primary cutaneous T-cell lymphoma	TREATS_CDtDO
UMLS:C0025033	mechlorethamine	UMLS:C0242379	Malignant tumor of lung	TREATS_CDtDO
UMLS:C0025033	mechlorethamine	UMLS:C0376544	hematologic cancer	TREATS_CDtDO
UMLS:C0025039	meclozine	UMLS:C0026603	Motion sickness	TREATS_CDtDO
UMLS:C0025039	meclozine	UMLS:C0042571	Vertigo	TREATS_CDtDO
UMLS:C0025042	meclofenamic acid	UMLS:C0003873	rheumatoid arthritis	TREATS_CDtDO
UMLS:C0025042	meclofenamic acid	UMLS:C0013390	Dysmenorrhea	TREATS_CDtDO
UMLS:C0025042	meclofenamic acid	UMLS:C0025323	Menorrhagia	TREATS_CDtDO
UMLS:C0025042	meclofenamic acid	UMLS:C0029408	Osteoarthritis	TREATS_CDtDO
UMLS:C0025042	meclofenamic acid	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0025147	medroxyprogesterone	UMLS:C0014175	Endometriosis	TREATS_CDtDO
UMLS:C0025147	medroxyprogesterone	UMLS:C0025874	Dysfunctional uterine bleeding	TREATS_CDtDO
UMLS:C0025147	medroxyprogesterone	UMLS:C0029458	Postmenopausal osteoporosis	TREATS_CDtDO
UMLS:C0025147	medroxyprogesterone	UMLS:C0153567	uterine cancer	TREATS_CDtDO
UMLS:C0025147	medroxyprogesterone	UMLS:C0153685	Secondary malignant neoplasm of kidney	TREATS_CDtDO
UMLS:C0025147	medroxyprogesterone	UMLS:C0221392	Atrophic vaginitis	TREATS_CDtDO
UMLS:C0025147	medroxyprogesterone	UMLS:C0232940	Secondary physiologic amenorrhea	TREATS_CDtDO
UMLS:C0025147	medroxyprogesterone	UMLS:C0600142	Menopausal flushing	TREATS_CDtDO
UMLS:C0025152	mefenamic acid	UMLS:C0013390	Dysmenorrhea	TREATS_CDtDO
UMLS:C0025152	mefenamic acid	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0025153	mefloquine	UMLS:C0024530	malaria	TREATS_CDtDO
UMLS:C0025175	megestrol acetate	UMLS:C0153567	uterine cancer	TREATS_CDtDO
UMLS:C0025217	melarsoprol	UMLS:C0041228	African trypanosomiasis	TREATS_CDtDO
UMLS:C0025368	levomenthol	UMLS:C0004604	Backache	TREATS_CDtDO
UMLS:C0025368	levomenthol	UMLS:C0011974	Diaper rash	TREATS_CDtDO
UMLS:C0025368	levomenthol	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0025368	levomenthol	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0025368	levomenthol	UMLS:C0040262	Pityriasis versicolor	TREATS_CDtDO
UMLS:C0025368	levomenthol	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0025368	levomenthol	UMLS:C0423775	Pityriasis simplex	TREATS_CDtDO
UMLS:C0025376	pethidine	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0025376	pethidine	UMLS:C0278140	Severe pain	TREATS_CDtDO
UMLS:C0025376	pethidine	UMLS:C0474368	Labor pain	TREATS_CDtDO
UMLS:C0025380	mephentermine	UMLS:C0020649	Low blood pressure	TREATS_CDtDO
UMLS:C0025381	mephenytoin	UMLS:C0014544	epilepsy	TREATS_CDtDO
UMLS:C0025381	mephenytoin	UMLS:C0234978	Motor cortex epilepsy	TREATS_CDtDO
UMLS:C0025382	methylphenobarbital	UMLS:C0003467	Anxiety	TREATS_CDtDO
UMLS:C0025382	methylphenobarbital	UMLS:C0014544	epilepsy	TREATS_CDtDO
UMLS:C0025382	methylphenobarbital	UMLS:C0233485	Apprehension	TREATS_CDtDO
UMLS:C0025382	methylphenobarbital	UMLS:C0233494	Tension	TREATS_CDtDO
UMLS:C0025386	meprobamate	UMLS:C0003467	Anxiety	TREATS_CDtDO
UMLS:C0025397	mercurochrome	UMLS:C0443072	Antiseptic preparation	TREATS_CDtDO
UMLS:C0025405	tiopronin	UMLS:C0010691	Cystinuria	TREATS_CDtDO
UMLS:C0025497	mesoridazine	UMLS:C0036341	Schizophrenia	TREATS_CDtDO
UMLS:C0025506	mestranol	UMLS:C0014175	Endometriosis	TREATS_CDtDO
UMLS:C0025506	mestranol	UMLS:C0025323	Menorrhagia	TREATS_CDtDO
UMLS:C0025576	metaraminol	UMLS:C0020649	Low blood pressure	TREATS_CDtDO
UMLS:C0025598	metformin	UMLS:C0011860	type 2 diabetes mellitus	TREATS_CDtDO
UMLS:C0025605	methadone	UMLS:C0029104	Opioid withdrawal	TREATS_CDtDO
UMLS:C0025605	methadone	UMLS:C0278140	Severe pain	TREATS_CDtDO
UMLS:C0025607	acetylmethadol	UMLS:C0524662	Opioid dependence	TREATS_CDtDO
UMLS:C0025611	methamphetamine	UMLS:C0028754	obesity	TREATS_CDtDO
UMLS:C0025611	methamphetamine	UMLS:C1263846	Attention deficit hyperactivity disorder	TREATS_CDtDO
UMLS:C0025624	methanthelinium	UMLS:C0030920	Peptic ulcer	TREATS_CDtDO
UMLS:C0025624	methanthelinium	UMLS:C0038358	Gastric ulcer	TREATS_CDtDO
UMLS:C0025624	methanthelinium	UMLS:C0042024	Urinary incontinence	TREATS_CDtDO
UMLS:C0025625	methapyrilene	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0025625	methapyrilene	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0025625	methapyrilene	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0025625	methapyrilene	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0025625	methapyrilene	UMLS:C0037383	Sneezing	TREATS_CDtDO
UMLS:C0025625	methapyrilene	UMLS:C0042109	Urticaria	TREATS_CDtDO
UMLS:C0025625	methapyrilene	UMLS:C0343065	Dermatographic urticaria	TREATS_CDtDO
UMLS:C0025625	methapyrilene	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0025629	metharbital	UMLS:C0014544	epilepsy	TREATS_CDtDO
UMLS:C0025629	metharbital	UMLS:C0917801	Insomnia	TREATS_CDtDO
UMLS:C0025631	methazolamide	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0025631	methazolamide	UMLS:C0149893	Secondary glaucoma	TREATS_CDtDO
UMLS:C0025638	methenamine	UMLS:C0042029	Urinary tract infectious disease	TREATS_CDtDO
UMLS:C0025644	thiamazole	UMLS:C0020550	Hyperthyroidism	TREATS_CDtDO
UMLS:C0025659	methocarbamol	UMLS:C0026838	Spasticity	TREATS_CDtDO
UMLS:C0025677	methotrexate	DOID:0060061	cutaneous T cell lymphoma	TREATS_CDtDO
UMLS:C0025677	methotrexate	DOID:0060073	lymphatic system cancer	TREATS_CDtDO
UMLS:C0025677	methotrexate	UMLS:C0003873	rheumatoid arthritis	TREATS_CDtDO
UMLS:C0025677	methotrexate	UMLS:C0005967	bone cancer	TREATS_CDtDO
UMLS:C0025677	methotrexate	UMLS:C0023449	acute lymphocytic leukemia	TREATS_CDtDO
UMLS:C0025677	methotrexate	UMLS:C0033860	psoriasis	TREATS_CDtDO
UMLS:C0025677	methotrexate	UMLS:C0205851	germ cell cancer	TREATS_CDtDO
UMLS:C0025677	methotrexate	UMLS:C0242379	Malignant tumor of lung	TREATS_CDtDO
UMLS:C0025677	methotrexate	UMLS:C0278996	Malignant tumor of head and/or neck	TREATS_CDtDO
UMLS:C0025677	methotrexate	UMLS:C0376544	hematologic cancer	TREATS_CDtDO
UMLS:C0025681	methoxamine	UMLS:C0020649	Low blood pressure	TREATS_CDtDO
UMLS:C0025681	methoxamine	UMLS:C0030590	Paroxysmal supraventricular tachycardia	TREATS_CDtDO
UMLS:C0025696	methylclothiazide	UMLS:C0013604	Edema	TREATS_CDtDO
UMLS:C0025696	methylclothiazide	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0025741	methyldopa	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0025744	methyldopate	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0025746	methylthioninium chloride	UMLS:C0002871	anemia	TREATS_CDtDO
UMLS:C0025810	methylphenidate	UMLS:C0027404	narcolepsy	TREATS_CDtDO
UMLS:C0025810	methylphenidate	UMLS:C1263846	Attention deficit hyperactivity disorder	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	DOID:0060061	cutaneous T cell lymphoma	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	DOID:0060073	lymphatic system cancer	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0001403	Primary adrenocortical insufficiency	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0001627	Congenital adrenal hyperplasia	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0002880	Autoimmune hemolytic anemia	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0002994	Angioedema	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0003872	psoriatic arthritis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0003873	rheumatoid arthritis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0004096	asthma	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0004364	Autoimmune disease	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0005138	Berylliosis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0006114	Cerebral edema	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0006444	Bursitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0010346	Crohn's disease	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0011606	Erythroderma	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0011608	Dermatitis herpetiformis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0014488	Epicondylitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0014742	Erythema multiforme	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0015397	Disorder of eye	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0018099	gout	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0019829	Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0021390	Inflammatory bowel disease	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0023052	Edema of larynx	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0023449	acute lymphocytic leukemia	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0024138	Discoid lupus erythematosus	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0024141	systemic lupus erythematosus	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0024301	Follicular non-Hodgkin's lymphoma	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0026769	multiple sclerosis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0026857	Disorder of musculoskeletal system	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0027726	Nephrotic syndrome	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0030807	Pemphigus	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0033777	Pruritus of genital organs	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0033860	psoriasis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0035439	Rheumatic heart disease	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0036202	Sarcoidosis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0036830	Transfusion reaction due to serum protein reaction	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0037274	Disorder of skin	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0038013	ankylosing spondylitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0039103	Synovitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0039503	Tendinitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0039520	Tenosynovitis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0040034	thrombocytopenia	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0040147	Thyroiditis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0040896	Infection by larvae of Trichinella spiralis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0041321	Miliary tuberculosis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0043117	Idiopathic thrombocytopenic purpura	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0079773	Primary cutaneous T-cell lymphoma	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0085074	Granuloma annulare	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0149911	Humoral hypercalcemia of malignancy	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0149922	Lichen simplex chronicus	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0151467	Severe adrenal insufficiency	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0242459	Löffler's syndrome	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0345468	Transplanted organ rejection	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0349790	Exacerbation of asthma	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0405580	Adrenal cortical hypofunction	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0406317	Plaque psoriasis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C0406326	Scalp psoriasis	TREATS_CDtDO
UMLS:C0025815	methylprednisolone	UMLS:C1260899	Diamond-Blackfan anemia	TREATS_CDtDO
UMLS:C0025826	methyltestosterone	UMLS:C0034012	Delayed puberty	TREATS_CDtDO
UMLS:C0025826	methyltestosterone	UMLS:C0151721	Male hypogonadism	TREATS_CDtDO
UMLS:C0025826	methyltestosterone	UMLS:C0342527	Deficiency of testosterone biosynthesis	TREATS_CDtDO
UMLS:C0025826	methyltestosterone	UMLS:C0600142	Menopausal flushing	TREATS_CDtDO
UMLS:C0025840	methyprylon	UMLS:C0917801	Insomnia	TREATS_CDtDO
UMLS:C0025853	metoclopramide	UMLS:C0017168	Gastroesophageal reflux disease	TREATS_CDtDO
UMLS:C0025853	metoclopramide	UMLS:C0267176	Diabetic gastroparesis	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0006105	Abscess of brain	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0014121	Bacterial endocarditis	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0014179	Endometritis	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0017536	Giardiasis	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0023885	Abscess of liver	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0023886	Amebic liver abscess	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0031154	Peritonitis	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0035854	Rosacea	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0040921	Infection by Trichomonas	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0041343	Tubo-ovarian abscess	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0085166	Bacterial vaginosis	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0149725	Lower respiratory tract infection	TREATS_CDtDO
UMLS:C0025872	metronidazole	UMLS:C0152499	Acute amebiasis	TREATS_CDtDO
