dc_struct_id,compound_umlscui,compound_name,relationship,dc_disease_id,disease_umlscui,disease_name,disease_umls_semantic_type,etype,salt,base,in_semmed,salt_in_semmed,base_in_semmed
784,C1310721,darifenacin,indication,21002311,C0403643,Bladder muscle dysfunction - overactive,T047,TREATS_CDtDO,,,False,False,False
824,C0011777,dexamethasone,indication,21002705,C0022548,Keloid scar,T020,TREATS_CDtDO,,,True,False,False
824,C0011777,dexamethasone,indication,21001283,C0009766,Allergic conjunctivitis,T047,TREATS_CDtDO,,,True,False,False
842,C0887411,dextromethorphan,indication,21003174,C0037383,Sneezing,T033,TREATS_CDtDO,,,False,False,False
852,C0012010,diazepam,indication,21000923,C0001957,Alcohol withdrawal delirium,T047,TREATS_CDtDO,C3273839,,True,False,False
913,C0012472,dinoprostone,indication,21002522,C0549315,"Hydatidiform mole, benign",T191,TREATS_CDtDO,,,False,False,False
961,C0013090,doxycycline,indication,21002731,C0001144,Acne vulgaris,T047,TREATS_CDtDO,C3640797,,True,False,False
956,C0013085,doxepin,indication,21012862,C0236780,bipolar disorder,T048,TREATS_CDtDO,C0700535,,False,False,False
982,C0301366,echothiophate,indication,21001211,C0017601,glaucoma,T047,TREATS_CDtDO,,,True,False,False
1048,C0014806,erythromycin,indication,21000079,C0012546,Diphtheria,T047,TREATS_CDtDO,C0059566,,True,False,False
1046,C1120106,ertapenem,indication,21002525,C0269398,Miscarriage with sepsis,T046,TREATS_CDtDO,C1170745,,False,False,False
1046,C1120106,ertapenem,indication,21004743,C0275550,Acute bacterial peritonitis,T047,TREATS_CDtDO,C1170745,,False,False,False
1095,C0059849,etynodiol,indication,21003454,C0700589,Contraception,T061,TREATS_CDtDO,,,False,False,False
1567,C0023570,levodopa,indication,21001056,C0030568,Postencephalitic parkinsonism,T047,TREATS_CDtDO,,,True,False,False
1236,C1098510,fondaparinux,indication,21001697,C2585945,Prevention of deep vein thrombosis,T061,TREATS_CDtDO,C1099664,,False,False,False
1261,C0016875,fusidic acid,indication,21001809,C0276089,Pneumonia due to Escherichia coli,T047,TREATS_CDtDO,,,False,False,False
1231,C0016410,folic acid,indication,21003446,C0032961,"Pregnancy, function",T040,TREATS_CDtDO,,,False,False,False
1217,C0016374,fludroxycortide,indication,21002671,C0024138,Discoid lupus erythematosus,T047,TREATS_CDtDO,,,False,False,False
1175,C0016225,flavoxate,indication,21004140,C0085606,Urgent desire to urinate,T033,TREATS_CDtDO,C0546865,,False,True,False
1285,C0017245,gemfibrozil,indication,21000703,C0020557,Hypertriglyceridemia,T033,TREATS_CDtDO,,,True,False,False
1286,C0533545,gemifloxacin,indication,21008225,C0519030,Pneumonia due to Klebsiella pneumoniae,T047,TREATS_CDtDO,C1321744,,False,False,False
1280,C0753645,gatifloxacin,indication,21001804,C0155862,Pneumonia due to Streptococcus,T047,TREATS_CDtDO,,,False,False,False
1331,C0018242,griseofulvin,indication,21000315,C0040252,Tinea corporis,T047,TREATS_CDtDO,,,True,False,False
1344,C0120446,guanidine,indication,21001152,C0022972,Eaton-Lambert syndrome,T047,TREATS_CDtDO,C0120447,,True,True,False
1388,C0020268,hydrocortisone,indication,21001284,C0005743,Blepharoconjunctivitis,T047,TREATS_CDtDO,,,False,False,False
1519,C0022487,kanamycin,indication,21002894,C2242472,Infection of bone,T047,TREATS_CDtDO,C0700540,,False,False,False
1440,C0700798,indomethacin,indication,21002845,C0039520,Tenosynovitis,T047,TREATS_CDtDO,,,False,False,False
1569,C3661457,levofloxacin,indication,21001741,C0275556,Acute bacterial sinusitis,T047,TREATS_CDtDO,,,False,False,False
1955,C0085154,nizatidine,indication,21001993,C0267055,Erosive esophagitis,T047,TREATS_CDtDO,,,True,False,False
1965,C0028360,norethynodrel,indication,21002475,C0014175,Endometriosis,T047,TREATS_CDtDO,,,True,False,False
2041,C0030092,oxytetracycline,indication,21000199,C0009770,Inclusion conjunctivitis,T047,TREATS_CDtDO,C0282277,,False,False,False
2041,C0030092,oxytetracycline,indication,21001259,C0854211,Bacterial keratitis,T047,TREATS_CDtDO,C0282277,,False,False,False
2129,C0070563,phenindamine,indication,21001283,C0009766,Allergic conjunctivitis,T047,TREATS_CDtDO,C0724658,,False,False,False
2095,C0030883,pentobarbital,indication,21001105,C0014544,epilepsy,T047,TREATS_CDtDO,C0700349,,True,False,False
2049,C0000473,aminobenzoic acid,indication,21002658,C0030807,Pemphigus,T047,TREATS_CDtDO,C0543464,,False,True,False
2267,C0033148,primidone,indication,21001101,C0234974,Simple partial seizure,T047,TREATS_CDtDO,,,False,False,False
2326,C0033798,pseudoephedrine,indication,21003153,C0393735,Headache disorder,T047,TREATS_CDtDO,C0304431,,False,False,False
2331,C0034282,mepyramine,indication,21003174,C0037383,Sneezing,T033,TREATS_CDtDO,C0282330,,True,False,False
1028,C0014563,epinephrine,indication,21003376,C0002792,Anaphylaxis,T046,TREATS_CDtDO,C0700536,,True,False,False
2415,C0036071,salicylamide,indication,21002836,C0004604,Backache,T184,TREATS_CDtDO,,,False,False,False
2397,C0762662,rofecoxib,indication,21002805,C0003873,rheumatoid arthritis,T047,TREATS_CDtDO,,,True,False,False
2349,C0756081,quinupristin,indication,21002598,C0554628,Streptococcus pyogenes infection,T047,TREATS_CDtDO,,,False,False,False
2363,C0246631,remifentanil,indication,21003081,C2215257,Acute postoperative pain,T184,TREATS_CDtDO,C0771827,,False,False,False
2142,C0031448,phentolamine,indication,21001675,C0085096,Peripheral vascular disease,T047,TREATS_CDtDO,C0887688,,False,False,False
2253,C0032952,prednisone,indication,21002673,C0011606,Erythroderma,T047,TREATS_CDtDO,,,True,False,False
2245,C0032950,prednisolone,indication,21000408,C0032305,Pneumocystosis jiroveci pneumonia,T047,TREATS_CDtDO,,,False,False,False
2245,C0032950,prednisolone,indication,21002692,C0149922,Lichen simplex chronicus,T047,TREATS_CDtDO,,,False,False,False
1759,C0025696,methylclothiazide,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,,,True,False,False
1790,C0025872,metronidazole,indication,21000018,C0023886,Amebic liver abscess,T047,TREATS_CDtDO,C0282239,,True,False,False
1814,C0026196,minoxidil,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,,,True,False,False
1795,C0025893,mezlocillin,indication,21000110,C0684256,Bacterial septicemia,T047,TREATS_CDtDO,,,False,False,False
1797,C0286185,mibefradil,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,C0286186,,True,False,False
1904,C0132326,nevirapine,indication,21000157,C0019693,Human immunodeficiency virus infection,T047,TREATS_CDtDO,,,True,False,False
1876,C0068377,nalmefene,indication,21003345,C0412850,Poisoning by opiate analgesic drug,T037,TREATS_CDtDO,C0771297,,False,False,False
1967,C0028365,norfloxacin,indication,21001834,C0339933,Acute bacterial bronchitis,T047,TREATS_CDtDO,,,False,False,False
1981,C0028902,ofloxacin,indication,21002272,C0034186,Pyelonephritis,T047,TREATS_CDtDO,,,True,False,False
1967,C0028365,norfloxacin,indication,21002143,C0275550,Acute bacterial peritonitis,T047,TREATS_CDtDO,,,False,False,False
124,C0002144,allopurinol,indication,21002281,C1959799,Calcium renal calculus,T047,TREATS_CDtDO,C0278766,,False,False,False
192,C0002645,amoxicillin,indication,21001801,C0276026,Haemophilus influenzae pneumonia,T047,TREATS_CDtDO,C0887551,,False,False,False
183,C0051696,amlodipine,indication,21001459,C0002963,Prinzmetal angina,T047,TREATS_CDtDO,C0886700,,True,False,False
195,C0002658,amfetamine,indication,21000789,C0028754,obesity,T047,TREATS_CDtDO,C2698101,,True,False,False
198,C0002680,ampicillin,indication,21001379,C0271429,Acute otitis media,T047,TREATS_CDtDO,C0282052,,True,False,False
197,C0002679,amphotericin B,indication,21000057,C0006309,Brucellosis,T047,TREATS_CDtDO,C0051761,,False,False,False
257,C0286651,atorvastatin,indication,21000701,C0020443,Hypercholesterolemia,T047,TREATS_CDtDO,C2698196,,True,False,False
2492,C0038665,sulbactam,indication,21002159,C1112209,Infectious disease of abdomen,T047,TREATS_CDtDO,C0282355,,True,False,False
2725,C0040864,triamcinolone,indication,21003378,C0002994,Angioedema,T046,TREATS_CDtDO,,,False,False,False
2725,C0040864,triamcinolone,indication,21000802,C0004364,Autoimmune disease,T047,TREATS_CDtDO,,,False,False,False
2638,C0039871,thiotepa,indication,21000471,C0019829,Hodgkin's lymphoma,T191,TREATS_CDtDO,,,True,False,False
2680,C0247025,tirofiban,indication,21011074,C1532338,Percutaneous coronary intervention,T061,TREATS_CDtDO,C0795668,,False,False,False
2763,C0041098,triprolidine,indication,21005429,C0018621,Seasonal allergic rhinitis,T047,TREATS_CDtDO,C0242525,,False,False,False
2738,C0040976,trientine,indication,21000450,C0740457,kidney cancer,T191,TREATS_CDtDO,C0770325,,False,False,False
2754,C0733768,trimethobenzamide,indication,21003226,C0042963,Vomiting,T184,TREATS_CDtDO,,,True,False,False
2989,C0073994,calcitonin (salmon synthetic),indication,21002899,C0029458,Postmenopausal osteoporosis,T047,TREATS_CDtDO,,,True,False,False
3096,C0055568,cholic acid,indication,21002223,C0005424,Disorder of biliary tract,T047,TREATS_CDtDO,,,False,False,False
3909,C0055881,clindamycin phosphate,indication,21001885,C0014013,Empyema of pleura,T047,TREATS_CDtDO,,C0008947,False,False,False
3909,C0055881,clindamycin phosphate,indication,21002591,C0178299,Infection of skin AND/OR subcutaneous tissue,T047,TREATS_CDtDO,,C0008947,False,False,False
4127,C0036720,serine,indication,21001205,C0017601,glaucoma,T047,TREATS_CDtDO,,,False,False,False
4243,C0037508,sodium fluoride,indication,21000683,C1510471,Vitamin deficiency,T047,TREATS_CDtDO,,,False,False,False
4223,C1530072,vilazodone,indication,21000952,C1269683,Major depressive disorder,T048,TREATS_CDtDO,C2962546,,True,False,False
4211,C0000983,acetic acid,indication,21001368,C0029878,Otitis externa,T047,TREATS_CDtDO,,,True,False,False
4240,C0043491,zinc oxide,indication,21003118,C0015230,Eruption of skin,T047,TREATS_CDtDO,,,False,False,False
4213,C0063077,hydrocortisone acetate,indication,21001284,C0005743,Blepharoconjunctivitis,T047,TREATS_CDtDO,,,False,False,False
4169,C2001525,ceftaroline fosamil,indication,21002598,C0554628,Streptococcus pyogenes infection,T047,TREATS_CDtDO,C2955460,,False,False,False
4172,C1738934,boceprevir,indication,21000193,C0524910,Chronic hepatitis C,T047,TREATS_CDtDO,,,False,False,False
4276,C0031962,piperonyl butoxide,indication,21000399,C0030757,Pediculosis capitis,T047,TREATS_CDtDO,,,True,False,False
4265,C0546866,gentamicin,indication,21001809,C0276089,Pneumonia due to Escherichia coli,T047,TREATS_CDtDO,,C3854019,False,False,False
4245,C0066282,methyl salicylate,indication,21002836,C0004604,Backache,T184,TREATS_CDtDO,,,False,False,False
4246,C0001714,Polymyxin B,indication,21001299,C0729587,Infective blepharitis,T047,TREATS_CDtDO,,C0032535,False,False,False
4433,C0108111,calcium glucoheptonate,indication,21000724,C0151714,Hypermagnesemia,T047,TREATS_CDtDO,,,False,False,False
4477,C0142825,sodium citrate,indication,21001738,C0009443,Common cold,T047,TREATS_CDtDO,,,False,False,False
4456,C0770560,hydrocortisone succinate,indication,21000571,C0149911,Humoral hypercalcemia of malignancy,T047,TREATS_CDtDO,,,False,False,False
4456,C0770560,hydrocortisone succinate,indication,21002682,C0003872,psoriatic arthritis,T047,TREATS_CDtDO,,,False,False,False
4459,C0030830,procaine benzylpenicillin,indication,21001947,C0149704,Gingivostomatitis,T047,TREATS_CDtDO,,,False,False,False
4380,C1880288,desvenlafaxine,indication,21000952,C1269683,Major depressive disorder,T048,TREATS_CDtDO,C1742884,,False,False,False
4507,C0018513,halcinonide,indication,21000474,C0079773,Primary cutaneous T-cell lymphoma,T191,TREATS_CDtDO,,,False,False,False
4507,C0018513,halcinonide,indication,21002671,C0024138,Discoid lupus erythematosus,T047,TREATS_CDtDO,,,False,False,False
4532,C0772321,mangafodipir,indication,21003006,C0412694,Magnetic resonance imaging of liver,T060,TREATS_CDtDO,,,False,False,False
4515,C0126777,magnesium gluconate,indication,21002059,C0013395,Indigestion,T184,TREATS_CDtDO,,,False,False,False
546,C0007554,cefotaxime,indication,21000094,C2887088,Sepsis due to Staphylococcus aureus,T047,TREATS_CDtDO,C0700445,,False,False,False
559,C0007559,ceftazidime,indication,21002894,C2242472,Infection of bone,T047,TREATS_CDtDO,C3273890,,False,False,False
550,C0007557,cefoxitin,indication,21013433,C0729524,Bacterial urinary infection,T047,TREATS_CDtDO,C0700446,,False,False,False
563,C0282391,ceftizoxime,indication,21002598,C0554628,Streptococcus pyogenes infection,T047,TREATS_CDtDO,,C0007560,False,False,False
563,C0282391,ceftizoxime,indication,21002329,C0577709,Proteus urinary tract infection,T047,TREATS_CDtDO,,C0007560,False,False,False
563,C0282391,ceftizoxime,indication,21000285,C0275665,Gonorrhea of rectum,T047,TREATS_CDtDO,,C0007560,False,False,False
576,C0007738,cefradine,indication,21002894,C2242472,Infection of bone,T047,TREATS_CDtDO,,,False,False,False
575,C0085905,cefapirin,indication,21000104,C0343402,Bacterial infection due to Klebsiella pneumoniae,T047,TREATS_CDtDO,,C0007737,False,False,False
725,C0009214,codeine,indication,21003174,C0037383,Sneezing,T033,TREATS_CDtDO,C0304352,,False,False,False
728,C0009279,colestipol,indication,21000701,C0020443,Hypercholesterolemia,T047,TREATS_CDtDO,C0354648,,True,True,False
765,C0010620,cyproheptadine,indication,21004249,C1260880,Nasal discharge,T184,TREATS_CDtDO,C0354872,,False,False,False
802,C0011276,demeclocycline,indication,21000198,C0040592,Trachoma,T047,TREATS_CDtDO,C0282125,,False,False,False
786,C0011015,daunorubicin,indication,21000482,C0023449,acute lymphocytic leukemia,T191,TREATS_CDtDO,C1289972,,True,False,False
780,C0010976,dantrolene,indication,21003391,C0024591,malignant hyperthermia,T047,TREATS_CDtDO,C0010977,,True,True,False
824,C0011777,dexamethasone,indication,21013982,C0339507,Branch retinal vein occlusion with macular edema,T020,TREATS_CDtDO,,,False,False,False
863,C0012082,dichlorophen,indication,21001206,C0017601,glaucoma,T047,TREATS_CDtDO,,,False,False,False
961,C0013090,doxycycline,indication,21002591,C0178299,Infection of skin AND/OR subcutaneous tissue,T047,TREATS_CDtDO,C3640797,,False,False,False
941,C1692318,docusate sodium,indication,21000806,C0151482,Megaloblastic anemia due to folate deficiency,T047,TREATS_CDtDO,C0282141,,False,False,False
934,C0025368,levomenthol,indication,21000317,C0040262,Pityriasis versicolor,T047,TREATS_CDtDO,,,False,False,False
565,C0007562,cefuroxime,indication,21002328,C0520775,Klebsiella cystitis,T047,TREATS_CDtDO,C0701852,,False,False,False
565,C0007562,cefuroxime,indication,21001739,C0155804,Acute maxillary sinusitis,T047,TREATS_CDtDO,C0701852,,False,False,False
577,C0724549,cerivastatin,indication,21000701,C0020443,Hypercholesterolemia,T047,TREATS_CDtDO,,C0528023,False,False,True
645,C0008783,cimetidine,indication,21002232,C0041909,Upper gastrointestinal hemorrhage,T046,TREATS_CDtDO,C0304539,,True,False,False
669,C0055860,clavulanic acid,indication,21002327,C0577708,Escherichia coli urinary tract infection,T047,TREATS_CDtDO,C0137997,,False,False,False
669,C0055860,clavulanic acid,indication,21008225,C0519030,Pneumonia due to Klebsiella pneumoniae,T047,TREATS_CDtDO,C0137997,,False,False,False
668,C0055856,clarithromycin,indication,21001739,C0155804,Acute maxillary sinusitis,T047,TREATS_CDtDO,,,True,False,False
281,C0004599,bacitracin,indication,21003322,C0010032,Corneal abrasion,T037,TREATS_CDtDO,C0043483,,False,False,False
279,C2746099,aztreonam,indication,21001812,C0085394,Bacterial infection due to Serratia,T047,TREATS_CDtDO,,,False,False,False
348,C0005308,betamethasone,indication,21002686,C0406317,Plaque psoriasis,T047,TREATS_CDtDO,,,False,False,False
435,C0085208,bupropion,indication,21001004,C0028043,nicotine dependence,T048,TREATS_CDtDO,C2316497,,True,False,False
1960,C0028351,norepinephrine,indication,21001868,C0347950,Acute exacerbation of asthma,T047,TREATS_CDtDO,,,False,False,False
1962,C0028356,norethisterone,indication,21012484,C0271578,Female hypogonadism syndrome,T047,TREATS_CDtDO,C0068980,,False,False,False
2041,C0030092,oxytetracycline,indication,21000221,C0035793,Rocky Mountain spotted fever,T047,TREATS_CDtDO,C0282277,,False,False,False
1032,C0961485,eplerenone,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,,,True,False,False
1103,C0059865,etodolac,indication,21003079,C0030193,Pain,T184,TREATS_CDtDO,,,True,False,False
1261,C0016875,fusidic acid,indication,21002585,C0016867,Furunculosis,T047,TREATS_CDtDO,,,False,False,False
1261,C0016875,fusidic acid,indication,21001259,C0854211,Bacterial keratitis,T047,TREATS_CDtDO,,,False,False,False
1225,C0117996,fluticasone propionate,indication,21002627,C0036508,Seborrheic dermatitis,T047,TREATS_CDtDO,,,False,False,False
1261,C0016875,fusidic acid,indication,21001947,C0149704,Gingivostomatitis,T047,TREATS_CDtDO,,,False,False,False
1209,C0162373,fluoxetine,indication,21001022,C0011581,Depressive disorder,T048,TREATS_CDtDO,,,True,False,False
1205,C0016299,fluocinonide,indication,21002692,C0149922,Lichen simplex chronicus,T047,TREATS_CDtDO,,,False,False,False
1336,C0018305,guaifenesin,indication,21003153,C0393735,Headache disorder,T047,TREATS_CDtDO,,,False,False,False
1286,C0533545,gemifloxacin,indication,21006572,C0339933,Acute bacterial bronchitis,T047,TREATS_CDtDO,C1321744,,False,False,False
1331,C0018242,griseofulvin,indication,21000313,C1384589,Tinea cruris,T047,TREATS_CDtDO,,,True,False,False
1384,C0020223,hydralazine,indication,21001578,C0264716,Chronic heart failure,T047,TREATS_CDtDO,C0282198,,True,False,False
1399,C0020402,hydroxycarbamide,indication,21000548,C0278996,Malignant tumor of head and/or neck,T191,TREATS_CDtDO,,,False,False,False
1393,C0012306,hydromorphone,indication,21001738,C0009443,Common cold,T047,TREATS_CDtDO,C0700533,,False,False,False
1388,C0020268,hydrocortisone,indication,21001259,C0854211,Bacterial keratitis,T047,TREATS_CDtDO,,,False,False,False
1388,C0020268,hydrocortisone,indication,21001358,C0042164,Uveitis,T047,TREATS_CDtDO,,,True,False,False
1527,C0022625,ketoconazole,indication,21000319,C0006849,Candidiasis of mouth,T047,TREATS_CDtDO,,,True,False,False
